Id,SalePrice
2851,236661.640914361
2852,237486.918999684
2853,234283.692522389
2854,144498.489361125
2855,213741.825406281
2856,202457.193227164
2857,188151.566981828
2858,210013.821122272
2859,124913.938707242
2860,130363.282455083
2861,122541.133080557
2862,191696.400033159
2863,128711.940467321
2864,250997.746532799
2865,142957.921153636
2866,157781.739503512
2867,87512.1807755957
2868,117120.609327009
2869,122163.855209073
2870,136137.230850978
2871,95960.116634684
2872,49152.176311423
2873,107474.377606007
2874,133585.978775067
2875,126469.115667007
2876,158015.286977427
2877,134417.984115333
2878,159448.992940406
2879,140355.075841372
2880,106277.708239362
2881,122960.715862183
2882,143988.164259678
2883,176659.999189149
2884,205498.772651737
2885,171107.756017151
2886,203658.699417646
2887,105313.599405916
2888,132292.471332717
2889,57144.7558122176
2890,76046.3001808592
2891,136076.432674979
2892,59836.5711554737
2893,115410.796851624
2894,64081.4108495722
2895,272166.883049575
2896,266274.871663746
2897,200284.208002573
2898,164884.716898079
2899,218158.45965502
2900,152819.952186155
2901,198771.459408643
2902,205890.879890336
2903,329540.387756775
2904,353104.780425623
2905,62009.6136011773
2906,209296.148242736
2907,115603.853416741
2908,122736.689591134
2909,142503.776627668
2910,83919.6973727398
2911,83850.3057233709
2912,144322.618950687
2913,84029.1594610952
2914,80135.2196495289
2915,88244.9916477524
2916,83579.2618073644
2917,196477.507652478
2918,120975.143857236
2919,234106.093920342
