Id,SalePrice
2850,278571.150720108
2851,240044.45344449
2852,233454.749136621
2853,241406.611294103
2854,145248.627703988
2855,209392.710023401
2856,201886.033745501
2857,191321.7556457
2858,197091.071297312
2859,136586.664130301
2860,127565.948295012
2861,144174.916909972
2862,170534.428166854
2863,132801.00506186
2864,226765.222192849
2865,146488.906720156
2866,140428.878104501
2867,94959.7527131975
2868,132149.245647657
2869,115082.06154534
2870,162293.678753461
2871,110706.86890191
2872,69094.5251945079
2873,106510.754353083
2874,130864.743164168
2875,117769.870698907
2876,160030.298053841
2877,128952.163429275
2878,162366.933267999
2879,134347.445160704
2880,115417.527262127
2881,164887.537684319
2882,170062.023148532
2883,188806.804068951
2884,202850.079197629
2885,200238.275152688
2886,212095.199124215
2887,101497.883118133
2888,125961.616587782
2889,58691.0463178349
2890,77687.5181710524
2891,131824.571667273
2892,65184.7933110361
2893,98113.9982999473
2894,58827.6700380161
2895,275186.06620001
2896,272165.854360035
2897,174102.61195696
2898,131870.436776027
2899,205659.459221881
2900,153768.877091177
2901,238193.363280504
2902,206652.420920418
2903,340114.970947185
2904,352079.044182052
2905,92851.3071619093
2906,198846.776985342
2907,105540.875733026
2908,135242.209952726
2909,144105.632426385
2910,74352.8156986819
2911,87455.8233033224
2912,156194.95180343
2913,96778.8417701268
2914,68303.6974355093
2915,72190.8544221578
2916,96495.655272218
2917,168661.438427085
2918,114799.11045562
2919,202800.033767838
